File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024006193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-06 19:30:00 UTC,4.0,0.5878003,0.5985425,"(0.5878003,0.5985425)",0.5931714,0.0053711,2.88e-05,0.5985425,0.5985425,0.5931714,0.5878003,0.5878003
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024006223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-06 22:30:00 UTC,4.0,0.5871563,0.5978985,"(0.5871563,0.5978985)",0.5925274,0.0053711,2.88e-05,0.5978985,0.5978985,0.5925274,0.5871563,0.5871563
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 01:30:00 UTC,4.0,0.5870479,0.5977901,"(0.5870479,0.5977901)",0.592419,0.0053711,2.88e-05,0.5977901,0.5977901,0.592419,0.5870479,0.5870479
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 04:30:00 UTC,4.0,0.587245,0.5979872,"(0.587245,0.5979872)",0.5926161,0.0053711,2.88e-05,0.5979872,0.5979872,0.5926161,0.587245,0.587245
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 07:30:00 UTC,4.0,0.5872156,0.5979578,"(0.5872156,0.5979578)",0.5925867,0.0053711,2.88e-05,0.5979578,0.5979578,0.5925867,0.5872156,0.5872156
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 10:30:00 UTC,4.0,0.5870326,0.5980189,"(0.5870326,0.5980189)",0.5925258,0.0054932,3.02e-05,0.5980189,0.5980189,0.5925258,0.5870326,0.5870326
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 13:30:00 UTC,4.0,0.5855108,0.5964972,"(0.5855108,0.5964972)",0.591004,0.0054932,3.02e-05,0.5964972,0.5964972,0.591004,0.5855108,0.5855108
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 16:30:00 UTC,4.0,0.5827094,0.5934516,"(0.5827094,0.5934516)",0.5880805,0.0053711,2.88e-05,0.5934516,0.5934516,0.5880805,0.5827094,0.5827094
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 19:30:00 UTC,4.0,0.580349,0.5910912,"(0.580349,0.5910912)",0.5857201,0.0053711,2.88e-05,0.5910912,0.5910912,0.5857201,0.580349,0.580349
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024007223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-07 22:30:00 UTC,4.0,0.5794549,0.5904412,"(0.5794549,0.5904412)",0.5849481,0.0054932,3.02e-05,0.5904412,0.5904412,0.5849481,0.5794549,0.5794549
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 01:30:00 UTC,4.0,0.5795868,0.590329,"(0.5795868,0.590329)",0.5849579,0.0053711,2.88e-05,0.590329,0.590329,0.5849579,0.5795868,0.5795868
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 04:30:00 UTC,4.0,0.5797202,0.5904624,"(0.5797202,0.5904624)",0.5850913,0.0053711,2.88e-05,0.5904624,0.5904624,0.5850913,0.5797202,0.5797202
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 07:30:00 UTC,4.0,0.5796109,0.5905972,"(0.5796109,0.5905972)",0.585104,0.0054932,3.02e-05,0.5905972,0.5905972,0.585104,0.5796109,0.5796109
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 10:30:00 UTC,4.0,0.5794553,0.5904416,"(0.5794553,0.5904416)",0.5849485,0.0054932,3.02e-05,0.5904416,0.5904416,0.5849485,0.5794553,0.5794553
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 13:30:00 UTC,4.0,0.5777995,0.58903,"(0.5777995,0.58903)",0.5834147,0.0056152,3.15e-05,0.58903,0.58903,0.5834147,0.5777995,0.5777995
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 16:30:00 UTC,4.0,0.5749857,0.585972,"(0.5749857,0.585972)",0.5804788,0.0054932,3.02e-05,0.585972,0.585972,0.5804788,0.5749857,0.5749857
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 19:30:00 UTC,4.0,0.5723905,0.5833768,"(0.5723905,0.5833768)",0.5778837,0.0054932,3.02e-05,0.5833768,0.5833768,0.5778837,0.5723905,0.5723905
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024008223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-08 22:30:00 UTC,4.0,0.5716503,0.5826367,"(0.5716503,0.5826367)",0.5771435,0.0054932,3.02e-05,0.5826367,0.5826367,0.5771435,0.5716503,0.5716503
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 01:30:00 UTC,4.0,0.5715768,0.5825631,"(0.5715768,0.5825631)",0.5770699,0.0054932,3.02e-05,0.5825631,0.5825631,0.5770699,0.5715768,0.5715768
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 04:30:00 UTC,4.0,0.5717334,0.5827197,"(0.5717334,0.5827197)",0.5772265,0.0054932,3.02e-05,0.5827197,0.5827197,0.5772265,0.5717334,0.5717334
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 07:30:00 UTC,4.0,0.5718817,0.582868,"(0.5718817,0.582868)",0.5773749,0.0054932,3.02e-05,0.582868,0.582868,0.5773749,0.5718817,0.5718817
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 10:30:00 UTC,4.0,0.5719761,0.5829625,"(0.5719761,0.5829625)",0.5774693,0.0054932,3.02e-05,0.5829625,0.5829625,0.5774693,0.5719761,0.5719761
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 13:30:00 UTC,4.0,0.5711742,0.5821605,"(0.5711742,0.5821605)",0.5766674,0.0054932,3.02e-05,0.5821605,0.5821605,0.5766674,0.5711742,0.5711742
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 16:30:00 UTC,4.0,0.5691057,0.580092,"(0.5691057,0.580092)",0.5745988,0.0054932,3.02e-05,0.580092,0.580092,0.5745988,0.5691057,0.5691057
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 19:30:00 UTC,4.0,0.5672314,0.5779736,"(0.5672314,0.5779736)",0.5726025,0.0053711,2.88e-05,0.5779736,0.5779736,0.5726025,0.5672314,0.5672314
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024009223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-09 22:30:00 UTC,4.0,0.5678384,0.5783364,"(0.5678384,0.5783364)",0.5730874,0.005249,2.76e-05,0.5783364,0.5783364,0.5730874,0.5678384,0.5678384
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 01:30:00 UTC,4.0,0.5728818,0.581915,"(0.5728818,0.581915)",0.5773984,0.0045166,2.04e-05,0.581915,0.581915,0.5773984,0.5728818,0.5728818
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 04:30:00 UTC,4.0,0.5769039,0.5859371,"(0.5769039,0.5859371)",0.5814205,0.0045166,2.04e-05,0.5859371,0.5859371,0.5814205,0.5769039,0.5769039
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 07:30:00 UTC,4.0,0.5794306,0.5877314,"(0.5794306,0.5877314)",0.583581,0.0041504,1.72e-05,0.5877314,0.5877314,0.583581,0.5794306,0.5794306
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 10:30:00 UTC,4.0,0.5796479,0.5879487,"(0.5796479,0.5879487)",0.5837983,0.0041504,1.72e-05,0.5879487,0.5879487,0.5837983,0.5796479,0.5796479
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 13:30:00 UTC,4.0,0.5778332,0.5863781,"(0.5778332,0.5863781)",0.5821056,0.0042725,1.83e-05,0.5863781,0.5863781,0.5821056,0.5778332,0.5778332
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 16:30:00 UTC,4.0,0.5764464,0.584503,"(0.5764464,0.584503)",0.5804747,0.0040283,1.62e-05,0.584503,0.584503,0.5804747,0.5764464,0.5764464
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 19:30:00 UTC,4.0,0.5774798,0.5857806,"(0.5774798,0.5857806)",0.5816302,0.0041504,1.72e-05,0.5857806,0.5857806,0.5816302,0.5774798,0.5774798
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024010223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-10 22:30:00 UTC,4.0,0.5865353,0.5948361,"(0.5865353,0.5948361)",0.5906857,0.0041504,1.72e-05,0.5948361,0.5948361,0.5906857,0.5865353,0.5865353
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 01:30:00 UTC,4.0,0.5897339,0.5992554,"(0.5897339,0.5992554)",0.5944946,0.0047607,2.27e-05,0.5992554,0.5992554,0.5944946,0.5897339,0.5897339
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 04:30:00 UTC,4.0,0.5900494,0.5998151,"(0.5900494,0.5998151)",0.5949323,0.0048828,2.38e-05,0.5998151,0.5998151,0.5949323,0.5900494,0.5900494
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 07:30:00 UTC,4.0,0.5903326,0.6008307,"(0.5903326,0.6008307)",0.5955817,0.005249,2.76e-05,0.6008307,0.6008307,0.5955817,0.5903326,0.5903326
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 10:30:00 UTC,4.0,0.5866659,0.5971639,"(0.5866659,0.5971639)",0.5919149,0.005249,2.76e-05,0.5971639,0.5971639,0.5919149,0.5866659,0.5866659
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 13:30:00 UTC,4.0,0.5861297,0.5968719,"(0.5861297,0.5968719)",0.5915008,0.0053711,2.88e-05,0.5968719,0.5968719,0.5915008,0.5861297,0.5861297
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 16:30:00 UTC,4.0,0.5856968,0.5976596,"(0.5856968,0.5976596)",0.5916782,0.0059814,3.58e-05,0.5976596,0.5976596,0.5916782,0.5856968,0.5856968
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 19:30:00 UTC,4.0,0.5911137,0.6013676,"(0.5911137,0.6013676)",0.5962406,0.005127,2.63e-05,0.6013676,0.6013676,0.5962406,0.5911137,0.5911137
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024011223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-11 22:30:00 UTC,4.0,0.5981849,0.6072181,"(0.5981849,0.6072181)",0.6027015,0.0045166,2.04e-05,0.6072181,0.6072181,0.6027015,0.5981849,0.5981849
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 01:30:00 UTC,4.0,0.6002958,0.6085966,"(0.6002958,0.6085966)",0.6044462,0.0041504,1.72e-05,0.6085966,0.6085966,0.6044462,0.6002958,0.6002958
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 04:30:00 UTC,4.0,0.6065086,0.6126121,"(0.6065086,0.6126121)",0.6095603,0.0030518,9.3e-06,0.6126121,0.6126121,0.6095603,0.6065086,0.6065086
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 07:30:00 UTC,4.0,0.6071777,0.6130371,"(0.6071777,0.6130371)",0.6101074,0.0029297,8.6e-06,0.6130371,0.6130371,0.6101074,0.6071777,0.6071777
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 10:30:00 UTC,4.0,0.6066267,0.6127302,"(0.6066267,0.6127302)",0.6096784,0.0030518,9.3e-06,0.6127302,0.6127302,0.6096784,0.6066267,0.6066267
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 13:30:00 UTC,4.0,0.6055309,0.6113903,"(0.6055309,0.6113903)",0.6084606,0.0029297,8.6e-06,0.6113903,0.6113903,0.6084606,0.6055309,0.6055309
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 16:30:00 UTC,4.0,0.6031842,0.6090436,"(0.6031842,0.6090436)",0.6061139,0.0029297,8.6e-06,0.6090436,0.6090436,0.6061139,0.6031842,0.6031842
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 19:30:00 UTC,4.0,0.6003054,0.606653,"(0.6003054,0.606653)",0.6034792,0.0031738,1.01e-05,0.606653,0.606653,0.6034792,0.6003054,0.6003054
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024012223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-12 22:30:00 UTC,4.0,0.5996261,0.6059737,"(0.5996261,0.6059737)",0.6027999,0.0031738,1.01e-05,0.6059737,0.6059737,0.6027999,0.5996261,0.5996261
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 01:30:00 UTC,4.0,0.5994864,0.6058341,"(0.5994864,0.6058341)",0.6026602,0.0031738,1.01e-05,0.6058341,0.6058341,0.6026602,0.5994864,0.5994864
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 04:30:00 UTC,4.0,0.5993105,0.6056582,"(0.5993105,0.6056582)",0.6024843,0.0031738,1.01e-05,0.6056582,0.6056582,0.6024843,0.5993105,0.5993105
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 07:30:00 UTC,4.0,0.5991666,0.6055142,"(0.5991666,0.6055142)",0.6023404,0.0031738,1.01e-05,0.6055142,0.6055142,0.6023404,0.5991666,0.5991666
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 10:30:00 UTC,4.0,0.6025174,0.6083767,"(0.6025174,0.6083767)",0.6054471,0.0029297,8.6e-06,0.6083767,0.6083767,0.6054471,0.6025174,0.6025174
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 13:30:00 UTC,4.0,0.6014299,0.6070452,"(0.6014299,0.6070452)",0.6042376,0.0028076,7.9e-06,0.6070452,0.6070452,0.6042376,0.6014299,0.6014299
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 16:30:00 UTC,4.0,0.5991747,0.6050341,"(0.5991747,0.6050341)",0.6021044,0.0029297,8.6e-06,0.6050341,0.6050341,0.6021044,0.5991747,0.5991747
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 19:30:00 UTC,4.0,0.5970535,0.603157,"(0.5970535,0.603157)",0.6001053,0.0030518,9.3e-06,0.603157,0.603157,0.6001053,0.5970535,0.5970535
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024013223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-13 22:30:00 UTC,4.0,0.5962653,0.6023688,"(0.5962653,0.6023688)",0.599317,0.0030518,9.3e-06,0.6023688,0.6023688,0.599317,0.5962653,0.5962653
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 01:30:00 UTC,4.0,0.5959299,0.6022775,"(0.5959299,0.6022775)",0.5991037,0.0031738,1.01e-05,0.6022775,0.6022775,0.5991037,0.5959299,0.5959299
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 04:30:00 UTC,4.0,0.5958762,0.6022239,"(0.5958762,0.6022239)",0.59905,0.0031738,1.01e-05,0.6022239,0.6022239,0.59905,0.5958762,0.5958762
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 07:30:00 UTC,4.0,0.59585,0.6021976,"(0.59585,0.6021976)",0.5990238,0.0031738,1.01e-05,0.6021976,0.6021976,0.5990238,0.59585,0.59585
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 10:30:00 UTC,4.0,0.5955652,0.6019129,"(0.5955652,0.6019129)",0.598739,0.0031738,1.01e-05,0.6019129,0.6019129,0.598739,0.5955652,0.5955652
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 13:30:00 UTC,4.0,0.5942793,0.6006269,"(0.5942793,0.6006269)",0.5974531,0.0031738,1.01e-05,0.6006269,0.6006269,0.5974531,0.5942793,0.5942793
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 16:30:00 UTC,4.0,0.5918872,0.5982348,"(0.5918872,0.5982348)",0.595061,0.0031738,1.01e-05,0.5982348,0.5982348,0.595061,0.5918872,0.5918872
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 19:30:00 UTC,4.0,0.589644,0.5959917,"(0.589644,0.5959917)",0.5928178,0.0031738,1.01e-05,0.5959917,0.5959917,0.5928178,0.589644,0.589644
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024014223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-14 22:30:00 UTC,4.0,0.5894099,0.5957576,"(0.5894099,0.5957576)",0.5925838,0.0031738,1.01e-05,0.5957576,0.5957576,0.5925838,0.5894099,0.5894099
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 01:30:00 UTC,4.0,0.5897002,0.5960478,"(0.5897002,0.5960478)",0.592874,0.0031738,1.01e-05,0.5960478,0.5960478,0.592874,0.5897002,0.5897002
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 04:30:00 UTC,4.0,0.590224,0.5965717,"(0.590224,0.5965717)",0.5933979,0.0031738,1.01e-05,0.5965717,0.5965717,0.5933979,0.590224,0.590224
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 07:30:00 UTC,4.0,0.5907625,0.596866,"(0.5907625,0.596866)",0.5938143,0.0030518,9.3e-06,0.596866,0.596866,0.5938143,0.5907625,0.5907625
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 10:30:00 UTC,4.0,0.591154,0.5975016,"(0.591154,0.5975016)",0.5943278,0.0031738,1.01e-05,0.5975016,0.5975016,0.5943278,0.591154,0.591154
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 13:30:00 UTC,4.0,0.5905754,0.5971672,"(0.5905754,0.5971672)",0.5938713,0.0032959,1.09e-05,0.5971672,0.5971672,0.5938713,0.5905754,0.5905754
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 16:30:00 UTC,4.0,0.5890068,0.5955986,"(0.5890068,0.5955986)",0.5923027,0.0032959,1.09e-05,0.5955986,0.5955986,0.5923027,0.5890068,0.5890068
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 19:30:00 UTC,4.0,0.5873651,0.5939569,"(0.5873651,0.5939569)",0.590661,0.0032959,1.09e-05,0.5939569,0.5939569,0.590661,0.5873651,0.5873651
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024015223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-15 22:30:00 UTC,4.0,0.5870428,0.5936346,"(0.5870428,0.5936346)",0.5903387,0.0032959,1.09e-05,0.5936346,0.5936346,0.5903387,0.5870428,0.5870428
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 01:30:00 UTC,4.0,0.5872412,0.593833,"(0.5872412,0.593833)",0.5905371,0.0032959,1.09e-05,0.593833,0.593833,0.5905371,0.5872412,0.5872412
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 04:30:00 UTC,4.0,0.5874171,0.5940089,"(0.5874171,0.5940089)",0.590713,0.0032959,1.09e-05,0.5940089,0.5940089,0.590713,0.5874171,0.5874171
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 07:30:00 UTC,4.0,0.5873001,0.5938919,"(0.5873001,0.5938919)",0.590596,0.0032959,1.09e-05,0.5938919,0.5938919,0.590596,0.5873001,0.5873001
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 10:30:00 UTC,4.0,0.5868939,0.5934857,"(0.5868939,0.5934857)",0.5901898,0.0032959,1.09e-05,0.5934857,0.5934857,0.5901898,0.5868939,0.5868939
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 13:30:00 UTC,4.0,0.5860047,0.5925965,"(0.5860047,0.5925965)",0.5893006,0.0032959,1.09e-05,0.5925965,0.5925965,0.5893006,0.5860047,0.5860047
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 16:30:00 UTC,4.0,0.5839882,0.59058,"(0.5839882,0.59058)",0.5872841,0.0032959,1.09e-05,0.59058,0.59058,0.5872841,0.5839882,0.5839882
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 19:30:00 UTC,4.0,0.5817512,0.588343,"(0.5817512,0.588343)",0.5850471,0.0032959,1.09e-05,0.588343,0.588343,0.5850471,0.5817512,0.5817512
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024016223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-16 22:30:00 UTC,4.0,0.5810171,0.5876089,"(0.5810171,0.5876089)",0.584313,0.0032959,1.09e-05,0.5876089,0.5876089,0.584313,0.5810171,0.5810171
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024017013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-17 01:30:00 UTC,4.0,0.580926,0.5875178,"(0.580926,0.5875178)",0.5842219,0.0032959,1.09e-05,0.5875178,0.5875178,0.5842219,0.580926,0.580926
